ID,Series,Repeat,Ambient Humidity,Ambient Temperature,Leaf Angle,Leaf Temp Differential,LEF,Light Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative Chlorophyll,time,Notes,Take a picture of leaf,What is label (location_site_plantTaxon_indiv),What is taxon,Time of Day,User,Device ID,Latitude,Longitude,Issues
874356,Whole Data Set,1,42.456055,17.120001,9.59,-0.850001,75.705,846,0.291,0.199,0.62,0.181,4.111855061,6/19/18 11:29,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10966/0000ed25-010f-4fe3-a69b-c50928438ab6.jpeg,1_1_3_7,astragalus alpinus,11.49694444,harrisonjg,01:12:37:24,0,0,1
874355,Whole Data Set,1,42.171875,15.72,19.24,-0.83,124.387,835,0.427,0.331,0.469,0.2,3.820401733,6/19/18 11:35,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10965/83d7a637-89ff-44b7-92ac-9f109247c8b8.jpeg,1_1_3_8,astragalus alpinus,11.59972222,harrisonjg,01:12:37:24,0,0,1
874354,Whole Data Set,1,41.998047,16.15,14.51,0.29,81.351,912,0.295,0.198,0.619,0.183,12.74517527,6/19/18 11:41,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10964/c9d95ce5-522b-4ea0-acb6-457959ffc435.jpeg,1_1_3_9,astragalus alpinus,11.68916667,harrisonjg,01:12:37:24,0,0,
874353,Whole Data Set,1,46.476562,17.85,17.18,-1.08,87.708,1624,0.134,0.12,0.776,0.104,3.721937771,6/19/18 11:45,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10963/4cdfacb3-014a-4a3c-ad76-5b0b0a770e1f.jpeg,1_1_3_10,astragalus alpinus,11.76611111,harrisonjg,01:12:37:24,0,0,1
874352,Whole Data Set,1,44.376953,19.02,14.37,-2.35,101.834,1848,1.78,0.122,0.316,0.562,25.41551792,6/19/18 14:09,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10962/6bc70799-441e-4329-88f2-820b7ae85ecd.jpeg,1_1_4_1,ribes montigenum,14.15861111,harrisonjg,01:12:37:24,0,0,
874351,Whole Data Set,1,55.861328,16.620001,34.1,0.049999,141.904,1154,1.11,0.273,0.344,0.382,15.37613234,6/19/18 14:20,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10961/a5558e1a-8983-46d5-ac0a-c1449a187d39.jpeg,1_1_4_2,ribes montigenum,14.34805556,harrisonjg,01:12:37:24,0,0,
874350,Whole Data Set,1,54.728516,16.190001,17.96,0.339999,127.681,2011,1.735,0.141,0.314,0.545,34.54115794,6/19/18 14:23,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10960/640e486d-037c-498a-b9a3-48b76c5e64dc.jpeg,1_1_4_3,ribes montigenum,14.38805556,harrisonjg,01:12:37:24,0,0,
874349,Whole Data Set,1,63.385742,16.040001,33.13,0.029999,135.452,1884,2.734,0.16,0.225,0.615,19.33438362,6/19/18 14:27,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10959/e14b7cae-3929-4982-8306-cbd6ff1758df.jpeg,1_1_4_5,ribes montigenum,14.46638889,harrisonjg,01:12:37:24,0,0,
874348,Whole Data Set,1,58.538086,15.75,15.97,0.21,105.198,1935,3.092,0.121,0.215,0.664,7.376920047,6/19/18 14:32,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10958/ac7834d0-45c7-4b94-b1a9-2a1788e7e394.jpeg,1_1_4_5 real five other five should b 4,ribes montigenum,14.54527778,harrisonjg,01:12:37:24,0,0,
874347,Whole Data Set,1,56.186523,17.75,17.54,-0.92,129.96,1873,2.155,0.154,0.268,0.578,17.58566365,6/19/18 14:38,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10957/2b435547-fa0c-437e-8030-abcc66b27377.jpeg,1_1_4_6,ribes montigenum,14.64555556,harrisonjg,01:12:37:24,0,0,
874346,Whole Data Set,1,53.620117,15.26,47.74,0.33,25.9,109,0.767,0.528,0.267,0.205,2.146514376,6/19/18 14:43,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10956/cc4d8131-5d6f-4226-b774-7480dc2b238f.jpeg,1_1_4_7,ribes montigenum,14.72527778,harrisonjg,01:12:37:24,0,0,2
874345,Whole Data Set,1,55.862305,16.719999,2.84,-1.089999,180.302,1798,1.273,0.223,0.342,0.435,43.88735723,6/19/18 14:51,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10955/c19d3161-ccba-4be9-a6a6-977ad83c5a1d.jpeg,1_1_4_8,ribes montigenum,14.85583333,harrisonjg,01:12:37:24,0,0,
874344,Whole Data Set,1,53.283203,16.459999,53.01,-1.569999,12.273,52,0.597,0.525,0.298,0.178,42.80425364,6/19/18 14:57,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10954/27448d14-31a7-4b2c-acb0-5b09651014a2.jpeg,1_1_4_9,ribes montigenum,14.9525,harrisonjg,01:12:37:24,0,0,
874343,Whole Data Set,1,51.985352,14.89,11.76,-0.96,31.274,141,0.792,0.493,0.283,0.224,23.15084679,6/19/18 15:03,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10953/8d6c363b-ff24-493d-ba68-681ecf0c5e31.jpeg,1_1_4_10,ribes montigenum,15.05638889,harrisonjg,01:12:37:24,0,0,
874342,Whole Data Set,1,55.013672,16.950001,7.47,-0.670001,193.979,1910,1.255,0.226,0.343,0.431,3.387160299,6/19/18 15:10,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10952/ba428767-709b-47d0-8361-5465a1e32a1b.jpeg,1_1_5_1,potentilla divisifolia,15.17222222,harrisonjg,01:12:37:24,0,0,
874341,Whole Data Set,1,51.000977,18.68,1,-0.89,192.122,1849,0.976,0.231,0.389,0.38,15.31705396,6/19/18 15:20,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10951/eedb41a5-903f-4b4f-96eb-6fe2ba5bdbf3.jpeg,1_1_5_2,potentilla divisifolia,15.33833333,harrisonjg,01:12:37:24,0,0,
874340,Whole Data Set,1,54.046875,17.799999,12.23,-1.639999,149.763,1605,0.985,0.207,0.399,0.393,23.19810949,6/19/18 15:27,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10950/cbd362a4-50bd-408b-977e-15e4c29bc439.jpeg,1_1_5_3,potentilla divisifolia,15.46444444,harrisonjg,01:12:37:24,0,0,
874339,Whole Data Set,1,49.165039,19.690001,10.82,-2.920001,145.115,1602,0.293,0.201,0.618,0.181,7.522646711,6/19/18 15:33,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10949/7a442fa5-0172-4b40-a0ee-2c2033c6f31c.jpeg,1_1_5_4,potentilla divisifolia,15.5525,harrisonjg,01:12:37:24,0,0,1
874338,Whole Data Set,1,49.249023,18.799999,9.36,-1.309999,204.044,1513,1.492,0.3,0.281,0.419,3.095706971,6/19/18 15:39,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10948/7d3be9f5-aeaf-44fe-a4ec-d556fcb130f6.jpeg,1_1_5_5,potentilla divisifolia,15.65944444,harrisonjg,01:12:37:24,0,0,1
874337,Whole Data Set,1,48.087891,20.620001,8.51,-2.430001,217.895,1488,0.943,0.325,0.347,0.327,25.25009846,6/19/18 15:45,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10947/acbce50c-6ad2-417a-b586-ed70f305c256.jpeg,1_1_5_6,potentilla divisifolia,15.76,harrisonjg,01:12:37:24,0,0,
874336,Whole Data Set,1,54.025391,18.33,17.11,-2.7,162.594,1907,1.211,0.189,0.367,0.444,38.8617566,6/19/18 15:49,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10946/5f76015c-90f1-4d39-a378-9e748c14d35e.jpeg,1_1_5_7,potentilla divisifolia,15.82,harrisonjg,01:12:37:24,0,0,
874335,Whole Data Set,1,49.202148,19.73,18.21,-2,97.332,1311,0.239,0.165,0.674,0.161,4.084285152,6/19/18 15:57,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10945/4a727738-4199-486c-9a28-fd932f83552b.jpeg,1_1_5_8,potentilla divisifolia,15.95166667,harrisonjg,01:12:37:24,0,0,2
874334,Whole Data Set,1,62.804688,17.35,12.74,-0.92,165.611,1741,0.549,0.211,0.509,0.279,24.39936983,6/19/18 16:01,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10944/d33a42af-69e6-41fe-b8e6-19517c7c1917.jpeg,1_1_5_9,potentilla divisifolia,16.01805556,harrisonjg,01:12:37:24,0,0,
874333,Whole Data Set,1,51.914062,19.120001,35.03,-2.130001,155.626,1775,0.585,0.195,0.508,0.297,12.29224104,6/19/18 16:05,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10943/5dba9b7f-48e6-464c-bce3-6627c30ed02f.jpeg,1_1_5_10,potentilla divisifolia,16.09583333,harrisonjg,01:12:37:24,0,0,1
874332,Whole Data Set,1,43.386719,22.27,10.09,-1.23,171.663,1354,1.553,0.282,0.281,0.437,19.66916109,6/19/18 16:15,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10942/c35ceee8-e534-4289-a505-97d87c08013b.jpeg,1_1_6_1,bistorta bistortoides,16.26527778,harrisonjg,01:12:37:24,0,0,
874331,Whole Data Set,1,46.766602,18.25,10.6,-2.4,180.71,1515,2.222,0.265,0.228,0.507,52.26073257,6/19/18 16:23,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10941/b72932dc-48d4-4efc-8de4-209bf6b87363.jpeg,1_1_6_2,bistorta bistortoides,16.39833333,harrisonjg,01:12:37:24,0,0,
874330,Whole Data Set,1,49.34668,18.99,4.44,-0.74,108.353,588,1.6,0.409,0.227,0.363,25.56518314,6/19/18 16:27,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10940/3266f0f4-8417-4eb6-8857-12d298395eb3.jpeg,1_1_6_3,bistorta bistortoides,16.46444444,harrisonjg,01:12:37:24,0,0,
874329,Whole Data Set,1,56.956055,17.139999,21.69,-0.769999,192.118,1375,0.47,0.31,0.469,0.221,11.68176447,6/19/18 16:35,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10939/a1db76dd-6f4d-4906-a71f-5c23fc7ea6f4.jpeg,1_1_6_4,bistorta bistortoides,16.59833333,harrisonjg,01:12:37:24,0,0,1
874328,Whole Data Set,1,54.137695,17.92,5.1,-0.3,98.553,939,0.391,0.233,0.551,0.215,46.06538007,6/19/18 16:42,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10938/2e3179a2-366d-40a7-9168-550f2b435a5c.jpeg,1_1_6_5,bistorta bistortoides,16.7,harrisonjg,01:12:37:24,0,0,
874327,Whole Data Set,1,51.114258,15.76,7.3,-1.19,39.171,192,0.726,0.453,0.317,0.23,11.14612052,6/19/18 16:45,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10937/d8158b64-40a7-4a10-b05d-6b9342c0cbda.jpeg,1_1_6_6,bistorta bistortoides,16.75444444,harrisonjg,01:12:37:24,0,0,
874326,Whole Data Set,1,46.237305,16.700001,50.77,-1.280001,91.921,680,0.628,0.3,0.43,0.27,6.801890508,6/19/18 16:49,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10936/5b9f0e44-3987-407e-9652-5953de921910.jpeg,1_1_6_7,bistorta bistortoides,16.82777778,harrisonjg,01:12:37:24,0,0,1
874325,Whole Data Set,1,51.438477,15.51,11.65,-1.36,128.506,1030,1.641,0.277,0.274,0.449,-0.063016936,6/19/18 16:53,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10935/345cd4b0-71d9-4fb1-9d8a-e4e49609ba98.jpeg,1_1_6_8,bistorta bistortoides,16.88944444,harrisonjg,01:12:37:24,0,0,3
874324,Whole Data Set,1,50.52832,15.12,10.93,-2.13,107.43,899,1.091,0.266,0.351,0.383,1.965340685,6/19/18 16:55,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10934/79965bc9-fa73-4f47-8cac-a2dce4795a98.jpeg,1_1_8_b,bistorta bistortoides,16.92388889,harrisonjg,01:12:37:24,0,0,2
874323,Whole Data Set,1,50.463867,14.92,2.1,-2.09,121.668,826,0.885,0.327,0.357,0.316,55.90783773,6/19/18 16:57,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10933/4dc4e162-0ab6-4001-8d27-67628a8bdc5a.jpeg,1_1_6_9,bistorta bistortoides,16.9625,harrisonjg,01:12:37:24,0,0,
874322,Whole Data Set,1,52.679688,14.28,10.77,-1.13,63.111,328,1.407,0.428,0.238,0.335,49.65340685,6/19/18 17:02,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10932/53352714-1113-4f5f-877c-20ecdceb7c91.jpeg,1_1_6_10,bistorta bistortoides,17.03527778,harrisonjg,01:12:37:24,0,0,
874321,Whole Data Set,1,49.739258,16.459999,7.15,-1.949999,113.109,1077,0.929,0.233,0.397,0.369,4.340291453,6/19/18 17:14,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10931/d1f0951c-f8fb-4e5e-9185-4f3a4c94f89f.jpeg,1_1_7_1,polemonium viscosa,17.24527778,harrisonjg,01:12:37:24,0,0,1
874320,Whole Data Set,1,48.212891,15.72,12.49,-0.77,92.14,867,0.614,0.236,0.473,0.291,5.317053958,6/19/18 17:25,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10930/76bb9f80-7784-4dc1-b506-ab1dee61fb13.jpeg,1_1_7_2,polemonium viscosa,17.43055556,harrisonjg,01:12:37:24,0,0,1
874319,Whole Data Set,1,48.708008,15.56,5.51,-2.09,103.046,958,0.546,0.239,0.492,0.269,2.111067349,6/19/18 17:29,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10929/3e22269a-f622-44c7-995f-efd550cccb18.jpeg,1_1_7_3,polemonium viscosa,17.49305556,harrisonjg,01:12:37:24,0,0,1
874318,Whole Data Set,1,50.274414,15.23,9.52,-1.92,70.27,530,0.281,0.295,0.551,0.155,3.198109492,6/19/18 17:34,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10928/fe4e88f9-caa7-4baa-87a6-190051eecbcd.jpeg,1_1_7_4,polemonium viscosa,17.58194444,harrisonjg,01:12:37:24,0,0,1
874317,Whole Data Set,1,47.49707,15.15,22.97,-2.2,106.174,1461,2.772,0.161,0.222,0.616,-0.602599449,6/19/18 17:42,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10927/6f4a9cb1-1f20-46a5-bbbf-4e11b5b9bc66.jpeg,1_1_7_5,polemonium viscosa,17.70055556,harrisonjg,01:12:37:24,0,0,2
874316,Whole Data Set,1,50.900391,13.81,22.91,-0.38,87.571,1248,0.608,0.156,0.525,0.319,3.517132729,6/19/18 17:47,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10926/553b741e-8df3-4bba-a1c6-945b12e363e9.jpeg,1_1_7_6,polemonium viscosa,17.7875,harrisonjg,01:12:37:24,0,0,1
874315,Whole Data Set,1,50.408203,14.25,29.85,-1.46,64.397,339,0.885,0.422,0.307,0.271,0.370224498,6/19/18 17:51,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10925/702de021-efc9-4c5e-96fc-50e531dac14b.jpeg,1_1_7_7,polemonium viscosa,17.86555556,harrisonjg,01:12:37:24,0,0,2
874314,Whole Data Set,1,52.134766,12.83,24.87,-1.22,47.249,230,0.544,0.457,0.352,0.191,2.63095707,6/19/18 17:56,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10924/3c1b447d-54c9-4f15-97c4-4b17a5c919ef.jpeg,1_1_7_8,polemonium viscosa,17.94277778,harrisonjg,01:12:37:24,0,0,2
874313,Whole Data Set,1,52.882812,12.43,16.66,-1.04,105.59,990,1.195,0.237,0.348,0.415,2.615202836,6/19/18 18:02,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10923/3d2b36a8-b8c9-4228-98e7-3ca2704765e1.jpeg,1_1_7_9,polemonium viscosa,18.04666667,harrisonjg,01:12:37:24,0,0,1
874312,Whole Data Set,1,52.136719,13.02,5.14,-0.84,92.213,720,1.146,0.285,0.333,0.382,12.98148878,6/19/18 18:06,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10922/ede423e7-39c2-4490-bf44-38d7e444df23.jpeg,1_1_7_10,polemonium viscosa,18.11083333,harrisonjg,01:12:37:24,0,0,1
858603,Whole Data Set,1,22.506836,28.450001,24.71,-1.280001,1.744,10,4.747,0.388,0.107,0.506,-2.284363923,6/8/18 10:26,ii,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10840/2feba667-7c06-462d-95eb-ee37efef1444.jpeg,test,test,10.43777778,harrisonjg,01:12:37:24,41.3129806,-105.5849395,4
858465,Whole Data Set,1,22.490234,27.690001,1.86,-1.340001,0.267,8,70.583,0.074,0.013,0.913,38.05041355,6/8/18 9:20,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10839/130c211e-e030-4469-b7bc-91b1e20a81b5.jpeg,test,ztest,9.335833333,harrisonjg,01:12:37:24,41.31296042,-105.5851105,1
858461,Whole Data Set,1,21.916016,27.030001,26.44,-0.920001,4.059,56,15.059,0.161,0.052,0.787,3.001181568,6/8/18 9:24,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10838/870102eb-64fa-4d8a-95df-8876fe70ca20.jpeg,test,ztest,9.403611111,harrisonjg,01:12:37:24,41.31267939,-105.5843256,1
858458,Whole Data Set,1,22.558594,26.379999,5.4,-0.849999,6.651,82,12.76,0.18,0.06,0.76,0.693186294,6/8/18 9:26,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10837/86ba3f5a-3cd9-477c-9456-4f45aae4e3dc.jpeg,spruce,ztest,9.442777778,harrisonjg,01:12:37:24,41.31264641,-105.5843676,1
858454,Whole Data Set,1,28.928711,26.959999,3.11,-1.429999,72.656,949,0.479,0.17,0.561,0.269,0.803465931,6/8/18 9:28,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10836/674804ac-4e91-404b-a4d1-a54817bba350.jpeg,grass,ztest,9.474166667,harrisonjg,01:12:37:24,41.3126926,-105.5843974,2
858450,Whole Data Set,1,28.015625,26.66,1.31,-1.09,15.585,91,1.548,0.381,0.243,0.376,13.65892083,6/8/18 9:30,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10835/e0f84a48-07ac-4244-988f-ab14ce00414f.jpeg,horticultural thing,ztest,9.506388889,harrisonjg,01:12:37:24,41.31261374,-105.5840795,1
858447,Whole Data Set,1,26.320312,25.98,11.75,-0.14,25.461,150,1.192,0.377,0.284,0.339,12.87120914,6/8/18 9:31,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10834/43ddca86-7309-427e-b97b-c2f3662439be.jpeg,hort,ztest,9.530555556,harrisonjg,01:12:37:24,41.31264074,-105.5840842,
858442,Whole Data Set,1,31.115234,25.700001,33.32,0.859999,15.46,88,1.385,0.39,0.256,0.354,12.35525798,6/8/18 9:33,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10833/52cd73d9-1ec2-402b-9729-a9f046670abe.jpeg,hort3,ztest,9.552222222,harrisonjg,01:12:37:24,41.31260952,-105.5841522,
858439,Whole Data Set,1,35.210938,25.5,71.15,-1.55,21.863,94,1.271,0.517,0.213,0.27,24.69870028,6/8/18 9:34,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10832/875c9557-95c7-475f-84c2-1aca78244217.jpeg,oak,ztest,9.573055556,harrisonjg,01:12:37:24,41.31264031,-105.5841454,1
858435,Whole Data Set,1,25.62793,25.24,72.17,-1.57,16.97,74,1.121,0.51,0.231,0.259,19.70066955,6/8/18 9:35,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10831/e8d0013e-e54e-48d7-893e-05fac14e1c41.jpeg,oak,ztest,9.597222222,harrisonjg,01:12:37:24,41.31263439,-105.5840881,
858431,Whole Data Set,1,27.274414,25.35,33.34,-1.62,173.198,1680,0.499,0.229,0.514,0.257,4.529342261,6/8/18 9:37,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10830/7c2b32bd-c9e0-4719-ad73-32d2a760970b.jpeg,ristle,ztest,9.628611111,harrisonjg,01:12:37:24,41.31245275,-105.5844256,1
858428,Whole Data Set,1,27.889648,26.41,30.97,-2.14,174.77,1828,0.154,0.212,0.682,0.105,10.71287909,6/8/18 9:39,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10829/e5c3502e-7dd7-41f3-b310-991dcecfc1f1.jpeg,bristle,ztest,9.653611111,harrisonjg,01:12:37:24,41.31246929,-105.5844356,1
858427,Whole Data Set,1,35.674805,26.93,14.77,-2.8,191.76,1356,1.547,0.314,0.269,0.416,8.172508862,6/8/18 9:41,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10828/4d15e051-f668-49eb-89df-95a194e7574b.jpeg,lacy leaf,ztest,9.685833333,harrisonjg,01:12:37:24,41.31250349,-105.5845698,
858426,Whole Data Set,1,38.792969,26.959999,18.04,-1.259999,145.241,1016,0.682,0.318,0.406,0.277,9.877904687,6/8/18 9:42,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10827/7e5bf686-d9a1-4bd8-91e3-c22ab1aca36b.jpeg,lacy leaf,ztest,9.708055556,harrisonjg,01:12:37:24,41.31255683,-105.5846166,
858425,Whole Data Set,1,39.751953,26.969999,13.57,-1.309999,221.895,1407,1.547,0.35,0.255,0.395,4.312721544,6/8/18 9:44,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10826/0ccdf92d-d48d-407f-b464-269c2f0a224b.jpeg,potfru,ztest,9.7375,harrisonjg,01:12:37:24,41.31244749,-105.584875,1
858424,Whole Data Set,1,31.888672,26.389999,13.32,-1.639999,177.684,1564,1.897,0.252,0.258,0.49,15.62820008,6/8/18 9:47,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10825/758c1ad0-c214-4f3d-bc36-b3de20fdac8d.jpeg,potffu2,ztest,9.788888889,harrisonjg,01:12:37:24,41.31240909,-105.5848051,
858422,Whole Data Set,1,33.163086,26.940001,10.62,-0.590001,33.496,188,3.72,0.396,0.128,0.476,32.57187869,6/8/18 9:49,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10824/1650dcab-effb-4b17-862c-b10cf8b45e6e.jpeg,bromeliad,ztest,9.819166667,harrisonjg,01:12:37:24,41.31258235,-105.5848493,
858420,Whole Data Set,1,33.696289,27.290001,8.29,-1.240001,13.123,54,1.256,0.54,0.204,0.256,21.97715636,6/8/18 9:50,na,https://photosynqprod.s3.amazonaws.com/uploads/datum_image/image/10823/44361c9f-642c-4a06-a233-89e16b107593.jpeg,geranium,ztest,9.845555556,harrisonjg,01:12:37:24,41.31262495,-105.5847756,